block,timestamp,amount0,amount1,sqrtPriceX96,liquidity,tick
25589171,1784734199,16031,-8224232365588,1795018406054647430167448985474935,13997041318146817848,200573
25589171,1784734199,489480,-251128399475060,1795018404633172620361614934129976,13997041318146817848,200573
25589172,1784734211,16020,-8218585956188,1795018404586652541655399076310998,13997041318146817848,200573
25589173,1784734223,-106907086481,54913294366649106432,1795329077676181229874115853706643,13997041318146817848,200577
25589174,1784734235,-17517980099,9000000000000000000,1795379995360833133480358890553030,13997041318146817848,200577
25589176,1784734259,16013,-8218302805102,1795379995314314657508586273172352,13997041318146817848,200577
25589176,1784734259,16008,-8215735226944,1795379995267810714929616703539863,13997041318146817848,200577
25589177,1784734271,16998,-8724115617420,1795379995218429161055504591210376,13997041318146817848,200577
25589177,1784734271,-100154228,51456490000000000,1795380286334577062592326325517382,13997041318146817848,200577
25589178,1784734283,16006,-8214710858961,1795380286288078918295380238555383,13997041318146817848,200577
25589184,1784734355,-17177428777,8825537666856179712,1795430216948501638302499437696867,13997041318146817848,200578
25589185,1784734367,-228594940481,117495835296839286784,1796094966652928870007707510548594,13996655420040058227,200585
25589185,1784734367,-3711789852,1908545933409386360,1796105764588403370357322454073961,13996655420040058227,200586
25589186,1784734379,-26068543934,13404695689386311680,1796181604020179969231388229123217,13996655420040058227,200586
25589187,1784734391,-172692976632,88828984021266808832,1796684170267200748617398866200745,13996617946477866667,200592
25589187,1784734391,-54258003,27916782592741232,1796684328211748416671969322479635,13996617946477866667,200592
25589188,1784734403,-7730463293,3977521677528049152,1796706831802916562162162846064074,13996617946477866667,200592
25589190,1784734427,-85511484050,44004500000000000000,1796955795694968581028193487175355,13996617946477866667,200595
25589192,1784734451,41023702229,-21091351748817938160,1796836407636339649057521942949341,13996617946477866667,200594
25589192,1784734451,191649,-98525096264684,1796836407078636183231602083609737,13996617946477866667,200594
25589193,1784734463,-7532418,3876230000000000,1796836429009150273581386516428016,13996617946477866667,200594
25589194,1784734475,3839857177,-1974027002582488193,1796825254986056537006183541429449,13996617946477866667,200594
25589194,1784734475,2780305,-1429313920721885,1796825246895393776339040406227955,13996617946477866667,200594
25589196,1784734511,-2429061928,1250000000000000000,1796832319009951719812606480183780,13996617946477866667,200594
25589197,1784734523,-64020826474,32948789622437556224,1797018733101756085802391980090302,13996617946477866667,200596
25589197,1784734523,-63775133,32825750377687659,1797018918819729782973086199805349,13996617946477866667,200596
25589198,1784734535,-76419768094,39338956335073881728,1797241486504363045880326919290880,13996617946477866667,200598
25589199,1784734547,-6162922534,3172940666274220544,1797259438024265004904089519767926,13996617946477866667,200598
25589199,1784734547,-37442825093,19278557929796249954,1797368510797108563588665720176640,13995332932255848820,200600
25589201,1784734571,-5950330579,3063921080904048385,1797385847109441004394990422799938,13995332932255848820,200600
25589206,1784734631,-20927593610,10776424623940988928,1797446822395087892642011021123972,13995332932255848820,200600
25589207,1784734643,-84564031988,43552727193743816771,1797693252920425557632808728621066,13995332932255848820,200603
25589208,1784734655,-41465281565,21360087458361012224,1797814112804818250616650375317857,13995332932255848820,200605
25589208,1784734655,-50814336012,26180000000000000000,1797962244771954095331046334103441,13995332932255848820,200606
25589208,1784734655,9933494657,-5113047617724805925,1797933299596475874170817933880545,13995332932255848820,200606
25589208,1784734655,-1165098279,600300310000000000,1797936696222365582245461316444400,13995332932255848820,200606
25589209,1784734667,-66658990889,34348874068875345920,1798131049403600261827456664898481,13995332932255848820,200608
25589209,1784734667,-6614627103,3408872354319742990,1798150337523063989167691697838634,13995332932255848820,200608
25589210,1784734679,-2882579209,1485570654482557830,1798158743195461536363253567767308,13995332932255848820,200608
25589210,1784734679,1742736,-897245177573055,1798158738116119223608439454019001,13995332932255848820,200608
25589214,1784734727,69324639967,-35687696137943875536,1797956710176204648969699852003540,13995443355865861609,200606
25589217,1784734763,39917352480,-20545453261152805796,1797840402427424286712873408362815,13995443355865861609,200605
25589221,1784734811,409285,-210645095352132,1797840401234963038931347478164715,13995443355865861609,200605
25589222,1784734823,-15489342845,7980024141702422810,1797885553540050745344750065334287,13995443355865861609,200605
25589225,1784734859,33969818024,-17483043123686473019,1797786582085797617260825212488610,13995443355865861609,200604
25589225,1784734859,1454890,-748738030018894,1797786577847193893564997707755035,13995443355865861609,200604
25589226,1784734871,6942801078,-3572972999828289177,1797766351257846809545239134660261,13995443355865861609,200604
25589228,1784734895,173542213057,-89283897497812687749,1797260924625567212013065229653056,13996728370087879456,200598
25589234,1784734967,-476318087,245232320000000000,1797262312063469569247584808631002,13996728370087879456,200598
25589234,1784734967,8706564046,-4478032483985171178,1797236964262468905518490730546453,13996728370087879456,200598
25589237,1784735003,-82409713790,42433136468961476608,1797477046571356437347316301702232,13995443355865861609,200601
25589238,1784735015,-78876885713,40624687159437148160,1797706907814398267835464773259559,13995443355865861609,200603
25589242,1784735063,-130172431,67052491169208804,1797707287208556029990648192216992,13995443355865861609,200603
25589243,1784735075,22765065200,-11714249413318419060,1797640972878052021577624088329705,13995443355865861609,200603
25589243,1784735075,9595173111,-4937141898615767051,1797613023732694252846629104123904,13995443355865861609,200602
25589245,1784735099,-224638330,115700295279318269,1797613678384226431670697528245462,13995443355865861609,200602
25589245,1784735099,5000000,-2572683492503151,1797613663820272960602220312057502,13995443355865861609,200602
25589247,1784735123,217030444868,-111630871902063160119,1796981756665726705622212498305420,13996728370087879456,200595
25589248,1784735135,120726006848,-62062160825272535208,1796630455216285186599589022981105,13996728370087879456,200591
25589248,1784735135,224895369323,-115575568061430657492,1796327544155116421627798074217768,13996765843650071016,200588
25589248,1784735135,-11,5768787258,1796327544155149059302404719230761,13996765843650071016,200588
25589248,1784735135,-2496231169,1283854034891124830,1796334807728645861832470930976570,13996765843650071016,200588
25589249,1784735147,-16455615,8463436590812856,1796334855611654398788377161410442,13996765843650071016,200588
25589249,1784735147,-2002205686,1029775907782307100,1796340681704643270104251856866748,13996765843650071016,200588
25589249,1784735147,-1699924947,874311897894306544,1796345628239496060250000954963085,13996765843650071016,200588
25589249,1784735147,-19442949,10000000000000000,1796345684815814702411730037639285,13996765843650071016,200588
25589249,1784735147,50087653,-25735588655157399,1796345539140490620592074096798492,13996765843650071016,200588
25589251,1784735171,-159916478,82249094468419770,1796346004475588288049931879013154,13996765843650071016,200588
25589252,1784735183,-180833145166,93034342015936068133,1796872359628982502586918855233598,13996728370087879456,200594
25589254,1784735207,-67976142531,34986205653684600832,1797070299230840801613392332326039,13996728370087879456,200596
25589256,1784735231,-195595145596,100712626441909649408,1797640121293596409457055692652340,13995443355865861609,200603
25589256,1784735231,-7673666782,3952500000000000000,1797662485196598473155123114569931,13995443355865861609,200603
25589258,1784735255,-986928590,508347590986547619,1797665361511896678316715279535898,13995443355865861609,200603
25589261,1784735291,39743203412,-20449195794702012029,1797549598676342804054654715831258,13995443355865861609,200602
25589262,1784735303,60047338029,-30891351028357705199,1797374722831589081870398931111899,13995443355865861609,200600
25589266,1784735351,5849570606,-3008990120978137417,1797357689304462636554553651101696,13996728370087879456,200599
25589266,1784735351,151980,-78177012560902,1797357688861943435475280173900053,13996728370087879456,200599
25589269,1784735387,128859992284,-66270478989236308734,1796982566323273751415425212506210,13996728370087879456,200595
25589271,1784735411,37128458441,-19089394837517684774,1796874511238078416301821271681275,13996728370087879456,200594
25589275,1784735471,234389342,-120502712190146918,1796873829135217492478699853487030,13996728370087879456,200594
25589276,1784735483,105403102,-54189121953615897,1796873522398925472873416306532616,13996728370087879456,200594
25589276,1784735483,11617764578,-5972733059481794766,1796839943325754123516824204884691,14092368275807513963,200594
25589277,1784735495,96947928329,-49832563697123167413,1796559781583041515540864811957787,14092368275807513963,200591
25589281,1784735543,-49207911946,25316910477866164224,1796702043646614767832728188319179,14092368275807513963,200592
25589281,1784735543,-49911008,25680681246608802,1796702187952797439827345039527769,14092368275807513963,200592
25589282,1784735555,-33703731019,17342502378609532928,1796799639819132473561675391993872,14092368275807513963,200593
25589282,1784735555,-740572488,381088137028192998,1796801781248862784261589511669916,14092368275807513963,200593
25589283,1784735567,-22303790977,11477641298587185045,1796866276991244862607191387254474,14092368275807513963,200594
